unit,sizen_r2,indic_is,geo\time	2017 	2014 	2011 	2009 
PC_ENT_CUSE,L_C10_S951_XK,E_RFAC1,RS	: 	40 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFAC1,SE	37 	30 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFAC1,SI	50 	39 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFAC1,SK	49 	40 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFAC1,UK	35 	24 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI,AT	: 	: 	4 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI,BE	: 	: 	3 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI,BG	: 	: 	4 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI,CY	: 	: 	1 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI,CZ	: 	: 	5 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI,DE	: 	: 	3 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI,DK	: 	: 	4 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI,EA	: 	: 	3 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI,EE	: 	: 	2 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI,EL	: 	: 	2 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI,ES	: 	: 	7 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI,EU15	: 	: 	3 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI,EU27	: 	: 	3 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI,EU28	: 	: 	3 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI,FI	: 	: 	4 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI,FR	: 	: 	2 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI,HR	: 	: 	3 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI,HU	: 	: 	1 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI,IE	: 	: 	5 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI,IT	: 	: 	2 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI,LT	: 	: 	4 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI,LU	: 	: 	7 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI,LV	: 	: 	2 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI,MK	: 	: 	: u	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI,MT	: 	: 	0 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI,NL	: 	: 	2 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI,NO	: 	: 	2 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI,PL	: 	: 	1 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI,PT	: 	: 	3 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI,RO	: 	: 	1 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI,SE	: 	: 	4 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI,SI	: 	: 	4 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI,SK	: 	: 	3 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI,UK	: 	: 	4 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI1,AT	7 	7 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI1,BE	5 	4 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI1,BG	13 	13 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI1,CY	6 	6 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI1,CZ	8 	7 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI1,DE	3 	4 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI1,DK	4 	6 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI1,EA	6 	6 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI1,EE	7 	2 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI1,EL	6 	2 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI1,ES	11 	11 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI1,EU15	6 	5 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI1,EU27	6 	5 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI1,EU28	6 	5 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI1,FI	13 	8 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI1,FR	7 	5 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI1,HR	10 	5 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI1,HU	3 	1 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI1,IE	10 	11 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI1,IS	: u	0 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI1,IT	7 	6 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI1,LT	3 	5 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI1,LU	10 	7 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI1,LV	7 	7 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI1,MK	: 	13 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI1,MT	7 	7 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI1,NL	8 	3 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI1,NO	4 	5 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI1,PL	7 	5 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI1,PT	9 	8 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI1,RO	0 	3 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI1,RS	: 	2 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI1,SE	5 	4 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI1,SI	9 	7 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI1,SK	9 	7 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFASPRI1,UK	6 	5 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID,AT	: 	: 	20 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID,BE	: 	: 	19 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID,BG	: 	: 	20 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID,CY	: 	: 	5 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID,CZ	: 	: 	21 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID,DE	: 	: 	22 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID,DK	: 	: 	15 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID,EA	: 	: 	20 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID,EE	: 	: 	27 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID,EL	: 	: 	8 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID,ES	: 	: 	24 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID,EU15	: 	: 	18 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID,EU27	: 	: 	18 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID,EU28	: 	: 	18 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID,FI	: 	: 	25 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID,FR	: 	: 	15 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID,HR	: 	: 	21 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID,HU	: 	: 	17 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID,IE	: 	: 	27 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID,IT	: 	: 	20 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID,LT	: 	: 	22 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID,LU	: 	: 	23 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID,LV	: 	: 	22 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID,MK	: 	: 	11 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID,MT	: 	: 	32 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID,NL	: 	: 	11 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID,NO	: 	: 	12 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID,PL	: 	: 	13 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID,PT	: 	: 	20 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID,RO	: 	: 	8 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID,SE	: 	: 	16 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID,SI	: 	: 	24 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID,SK	: 	: 	29 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID,UK	: 	: 	10 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID1,AT	63 	58 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID1,BE	43 	38 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID1,BG	63 	59 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID1,CY	45 	40 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID1,CZ	36 	27 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID1,DE	52 	44 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID1,DK	33 	35 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID1,EA	47 	39 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID1,EE	49 	40 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID1,EL	27 	19 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID1,ES	45 	38 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID1,EU15	45 	37 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID1,EU27	45 	37 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID1,EU28	45 	37 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID1,FI	59 	46 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID1,FR	38 	30 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID1,HR	54 	43 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID1,HU	38 	33 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID1,IE	41 	23 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID1,IS	: u	33 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID1,IT	44 	39 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID1,LT	39 	36 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID1,LU	47 	52 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID1,LV	44 	36 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID1,MK	: 	52 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID1,MT	47 	47 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID1,NL	53 	37 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID1,NO	35 	31 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID1,PL	47 	34 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID1,PT	45 	40 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID1,RO	25 	26 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID1,RS	: 	41 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID1,SE	43 	35 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID1,SI	54 	43 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID1,SK	52 	44 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFID1,UK	39 	30 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP,AT	: 	: 	9 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP,BE	: 	: 	13 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP,BG	: 	: 	7 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP,CY	: 	: 	1 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP,CZ	: 	: 	1 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP,DE	: 	: 	7 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP,DK	: 	: 	6 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP,EA	: 	: 	9 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP,EE	: 	: 	7 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP,EL	: 	: 	3 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP,ES	: 	: 	16 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP,EU15	: 	: 	8 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP,EU27	: 	: 	7 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP,EU28	: 	: 	7 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP,FI	: 	: 	10 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP,FR	: 	: 	8 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP,HR	: 	: 	7 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP,HU	: 	: 	8 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP,IE	: 	: 	16 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP,IT	: 	: 	7 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP,LT	: 	: 	10 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP,LU	: 	: 	17 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP,LV	: 	: 	5 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP,MK	: 	: 	: u	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP,MT	: 	: 	11 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP,NL	: 	: 	6 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP,NO	: 	: 	6 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP,PL	: 	: 	5 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP,PT	: 	: 	10 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP,RO	: 	: 	3 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP,SE	: 	: 	8 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP,SI	: 	: 	7 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP,SK	: 	: 	11 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP,UK	: 	: 	3 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP1,AT	17 	13 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP1,BE	17 	13 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP1,BG	19 	20 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP1,CY	17 	10 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP1,CZ	3 	2 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP1,DE	12 	11 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP1,DK	8 	9 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP1,EA	14 	12 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP1,EE	12 	9 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP1,EL	8 	4 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP1,ES	20 	20 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP1,EU15	13 	12 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP1,EU27	13 	11 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP1,EU28	13 	11 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP1,FI	16 	14 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP1,FR	12 	9 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP1,HR	11 	12 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP1,HU	11 	10 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP1,IE	17 	15 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP1,IS	: u	10 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP1,IT	13 	12 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP1,LT	10 	13 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP1,LU	21 	20 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP1,LV	8 	7 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP1,MK	: 	18 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP1,MT	11 	17 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP1,NL	13 	7 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP1,NO	10 	10 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP1,PL	15 	11 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP1,PT	19 	15 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP1,RO	7 	7 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP1,RS	: 	6 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP1,SE	12 	11 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP1,SI	12 	8 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP1,SK	17 	12 	: 	: 
PC_ENT_CUSE,L_C10_S951_XK,E_RFPSDP1,UK	11 	10 	: 	: 
PC_ENT_CUSE,M01_C10_S951_XK,E_RFAC1,SK	1 	: 	: 	: 
PC_ENT_CUSE,M01_C10_S951_XK,E_RFASPRI1,SK	0 	: 	: 	: 
PC_ENT_CUSE,M01_C10_S951_XK,E_RFID1,SK	1 	: 	: 	: 
PC_ENT_CUSE,M01_C10_S951_XK,E_RFPSDP1,SK	0 n	: 	: 	: 
PC_ENT_CUSE,M09_C10_S951_XK,E_RFAC1,ES	1 	: 	: 	: 
PC_ENT_CUSE,M09_C10_S951_XK,E_RFAC1,PT	1 	: 	: 	: 
PC_ENT_CUSE,M09_C10_S951_XK,E_RFAC1,SK	1 	: 	: 	: 
PC_ENT_CUSE,M09_C10_S951_XK,E_RFAC1,UK	1 	: 	: 	: 
PC_ENT_CUSE,M09_C10_S951_XK,E_RFASPRI1,ES	1 	: 	: 	: 
PC_ENT_CUSE,M09_C10_S951_XK,E_RFASPRI1,PT	1 	: 	: 	: 
PC_ENT_CUSE,M09_C10_S951_XK,E_RFASPRI1,SK	0 n	: 	: 	: 
PC_ENT_CUSE,M09_C10_S951_XK,E_RFASPRI1,UK	0 n	: 	: 	: 
PC_ENT_CUSE,M09_C10_S951_XK,E_RFID1,ES	2 	: 	: 	: 
PC_ENT_CUSE,M09_C10_S951_XK,E_RFID1,PT	3 	: 	: 	: 
PC_ENT_CUSE,M09_C10_S951_XK,E_RFID1,SK	2 	: 	: 	: 
PC_ENT_CUSE,M09_C10_S951_XK,E_RFID1,UK	1 	: 	: 	: 
PC_ENT_CUSE,M09_C10_S951_XK,E_RFPSDP1,ES	1 	: 	: 	: 
PC_ENT_CUSE,M09_C10_S951_XK,E_RFPSDP1,PT	1 	: 	: 	: 
PC_ENT_CUSE,M09_C10_S951_XK,E_RFPSDP1,SK	0 n	: 	: 	: 
PC_ENT_CUSE,M09_C10_S951_XK,E_RFPSDP1,UK	0 n	: 	: 	: 
PC_ENT_CUSE,M29_C10_S951_XK,E_RFAC1,SK	2 	: 	: 	: 
PC_ENT_CUSE,M29_C10_S951_XK,E_RFASPRI1,SK	1 	: 	: 	: 
PC_ENT_CUSE,M29_C10_S951_XK,E_RFID1,SK	2 	: 	: 	: 
PC_ENT_CUSE,M29_C10_S951_XK,E_RFPSDP1,SK	0 n	: 	: 	: 
PC_ENT_CUSE,MC_C10_N82_XK,E_RFID,DE	: 	: 	: 	1 
PC_ENT_CUSE,MC_C10_N82_XK,E_RFID,MT	: 	: 	: 	: u
PC_ENT_CUSE,MC_C10_N82_XK,E_RFID,PT	: 	: 	: 	: u
PC_ENT_CUSE,MC_C10_N82_XK,E_RFID,SK	: 	: 	: 	1 
PC_ENT_CUSE,MC_C10_S951_XK,E_RFAC,PT	: 	: 	: u	: 
PC_ENT_CUSE,MC_C10_S951_XK,E_RFAC,SK	: 	: 	1 	: 
PC_ENT_CUSE,MC_C10_S951_XK,E_RFAC1,PT	: 	1 	: 	: 
PC_ENT_CUSE,MC_C10_S951_XK,E_RFAC1,SK	: 	2 	: 	: 
PC_ENT_CUSE,MC_C10_S951_XK,E_RFASPRI,PT	: 	: 	0 	: 
PC_ENT_CUSE,MC_C10_S951_XK,E_RFASPRI,SK	: 	: 	0 n	: 
PC_ENT_CUSE,MC_C10_S951_XK,E_RFASPRI1,PT	: 	1 	: 	: 
PC_ENT_CUSE,MC_C10_S951_XK,E_RFASPRI1,SK	: 	0 	: 	: 
PC_ENT_CUSE,MC_C10_S951_XK,E_RFID,PT	: 	: 	: u	: 
PC_ENT_CUSE,MC_C10_S951_XK,E_RFID,SK	: 	: 	1 	: 
PC_ENT_CUSE,MC_C10_S951_XK,E_RFID1,PT	: 	3 	: 	: 
PC_ENT_CUSE,MC_C10_S951_XK,E_RFID1,SK	: 	2 	: 	: 
PC_ENT_CUSE,MC_C10_S951_XK,E_RFPSDP,PT	: 	: 	: u	: 
PC_ENT_CUSE,MC_C10_S951_XK,E_RFPSDP,SK	: 	: 	0 n	: 
PC_ENT_CUSE,MC_C10_S951_XK,E_RFPSDP1,PT	: 	1 	: 	: 
PC_ENT_CUSE,MC_C10_S951_XK,E_RFPSDP1,SK	: 	0 n	: 	: 
PC_ENT_CUSE,MI_C10_N82_XK,E_RFID,BE	: 	: 	: 	1 
PC_ENT_CUSE,MI_C10_N82_XK,E_RFID,DE	: 	: 	: 	2 
PC_ENT_CUSE,MI_C10_N82_XK,E_RFID,FI	: 	: 	: 	2 
PC_ENT_CUSE,MI_C10_N82_XK,E_RFID,MT	: 	: 	: 	: u
PC_ENT_CUSE,MI_C10_N82_XK,E_RFID,PT	: 	: 	: 	: u
PC_ENT_CUSE,MI_C10_N82_XK,E_RFID,SI	: 	: 	: 	3 
PC_ENT_CUSE,MI_C10_N82_XK,E_RFID,SK	: 	: 	: 	2 
PC_ENT_CUSE,MI_C10_S951_XK,E_RFAC,BE	: 	: 	1 	: 
PC_ENT_CUSE,MI_C10_S951_XK,E_RFAC,PT	: 	: 	: u	: 
PC_ENT_CUSE,MI_C10_S951_XK,E_RFAC,SK	: 	: 	1 	: 
PC_ENT_CUSE,MI_C10_S951_XK,E_RFAC1,BE	: 	6 	: 	: 
PC_ENT_CUSE,MI_C10_S951_XK,E_RFAC1,PT	: 	2 	: 	: 
PC_ENT_CUSE,MI_C10_S951_XK,E_RFAC1,SK	: 	2 	: 	: 
PC_ENT_CUSE,MI_C10_S951_XK,E_RFASPRI,BE	: 	: 	0 n	: 
PC_ENT_CUSE,MI_C10_S951_XK,E_RFASPRI,PT	: 	: 	: u	: 
PC_ENT_CUSE,MI_C10_S951_XK,E_RFASPRI,SK	: 	: 	0 n	: 
PC_ENT_CUSE,MI_C10_S951_XK,E_RFASPRI1,BE	: 	2 	: 	: 
PC_ENT_CUSE,MI_C10_S951_XK,E_RFASPRI1,PT	: 	2 	: 	: 
PC_ENT_CUSE,MI_C10_S951_XK,E_RFASPRI1,SK	: 	2 	: 	: 
PC_ENT_CUSE,MI_C10_S951_XK,E_RFID,BE	: 	: 	1 	: 
PC_ENT_CUSE,MI_C10_S951_XK,E_RFID,PT	: 	: 	: u	: 
PC_ENT_CUSE,MI_C10_S951_XK,E_RFID,SK	: 	: 	2 	: 
PC_ENT_CUSE,MI_C10_S951_XK,E_RFID1,BE	: 	7 	: 	: 
PC_ENT_CUSE,MI_C10_S951_XK,E_RFID1,PT	: 	6 	: 	: 
PC_ENT_CUSE,MI_C10_S951_XK,E_RFID1,SK	: 	4 	: 	: 
PC_ENT_CUSE,MI_C10_S951_XK,E_RFPSDP,BE	: 	: 	1 	: 
PC_ENT_CUSE,MI_C10_S951_XK,E_RFPSDP,PT	: 	: 	: u	: 
PC_ENT_CUSE,MI_C10_S951_XK,E_RFPSDP,SK	: 	: 	1 	: 
PC_ENT_CUSE,MI_C10_S951_XK,E_RFPSDP1,BE	: 	2 	: 	: 
PC_ENT_CUSE,MI_C10_S951_XK,E_RFPSDP1,PT	: 	4 	: 	: 
PC_ENT_CUSE,MI_C10_S951_XK,E_RFPSDP1,SK	: 	1 	: 	: 
PC_ENT_CUSE,M_C10_N82_XK,E_RFID,AT	: 	: 	: 	9 
PC_ENT_CUSE,M_C10_N82_XK,E_RFID,BE	: 	: 	: 	7 
PC_ENT_CUSE,M_C10_N82_XK,E_RFID,BG	: 	: 	: 	4 
PC_ENT_CUSE,M_C10_N82_XK,E_RFID,CY	: 	: 	: 	2 
PC_ENT_CUSE,M_C10_N82_XK,E_RFID,CZ	: 	: 	: 	6 
PC_ENT_CUSE,M_C10_N82_XK,E_RFID,DE	: 	: 	: 	7 
PC_ENT_CUSE,M_C10_N82_XK,E_RFID,DK	: 	: 	: 	4 
PC_ENT_CUSE,M_C10_N82_XK,E_RFID,EA	: 	: 	: 	8 
PC_ENT_CUSE,M_C10_N82_XK,E_RFID,EE	: 	: 	: 	4 
